timestamp,roll,pitch,yaw
96.772648,-136.593413,2.188424,131.496111
96.782650,-135.772818,3.636246,131.358989
96.792650,-134.626877,5.036162,131.470820
96.802652,-133.753691,5.691958,131.700766
96.812654,-133.796791,5.784922,131.488067
96.822656,-133.840912,5.538342,131.410379
96.832656,-133.905075,4.871933,131.371187
96.842658,-134.230876,4.400917,131.270059
96.852658,-133.898353,4.542902,131.325872
96.862659,-132.891568,3.607789,131.386959
96.872659,-131.628578,2.772827,131.400299
96.882660,-130.831141,3.086440,131.143704
96.892662,-130.145226,3.675681,130.852258
96.902664,-129.729510,4.581870,130.634461
96.912665,-129.086480,5.664428,130.557432
96.922666,-129.060543,6.235026,130.313480
96.932667,-128.690180,6.321094,130.417748
96.942667,-128.376856,5.921519,130.432230
96.952668,-128.446318,5.509748,130.405020
96.962669,-128.669768,5.573693,130.355873
96.972669,-129.378178,5.550514,130.224086
96.982669,-129.948325,5.814631,130.213141
96.992669,-130.626218,5.198517,129.832956
97.002671,-130.952462,3.583482,129.226811
97.012673,-131.362501,2.251569,129.053850
97.022673,-132.003236,1.812552,129.318158
97.032673,-132.652662,2.187205,129.753872
97.042674,-133.531716,3.053416,130.042363
97.052676,-134.038756,3.713626,130.225784
97.062676,-134.157014,3.925394,130.205373
97.072677,-133.621982,3.555209,130.255952
97.082679,-132.877535,3.109472,130.318657
97.092680,-132.782822,3.252974,130.089580
97.102681,-132.339343,4.201068,130.171444
97.112682,-132.294512,4.641240,129.845318
97.122682,-132.162594,5.198853,129.740966
97.132682,-132.478475,5.854251,129.412574
97.142684,-133.089179,6.530785,128.992060
97.152685,-133.142546,7.111211,129.083399
97.162685,-133.339337,7.462810,128.804685
97.172685,-132.780479,7.066792,128.856623
97.182687,-132.378970,5.856968,128.784996
97.192688,-132.487260,4.369254,128.571065
97.202690,-132.919626,4.233860,128.783559
97.212690,-134.003074,4.804959,128.448036
97.222691,-134.685705,5.399114,128.371869
97.232693,-135.039618,6.667395,128.567916
97.242693,-134.660688,6.600699,128.775325
97.252694,-133.749512,6.298674,129.116357
97.262694,-133.202164,4.438121,129.270665
97.272694,-134.055773,3.333311,129.159602
97.282696,-135.409082,3.157794,129.202701
97.292697,-137.729371,3.637719,129.250664
97.302697,-140.102479,4.218010,129.135337
97.312697,-141.583740,3.850269,128.582556
97.322698,-143.009635,2.605529,127.557330
97.332699,-142.263975,1.674785,126.934324
97.342700,-142.010988,0.943533,126.636914
97.352701,-142.081003,1.372095,126.133306
97.362702,-143.058024,2.118802,125.703872
97.372703,-144.301142,3.892810,125.501271
97.382705,-145.804892,5.772342,125.221063
97.392705,-146.832858,8.034471,125.737885
97.402705,-147.948037,9.769031,125.781215
97.412705,-148.726114,10.754231,126.373800
97.422705,-148.979484,10.313165,127.364716
97.432705,-149.966311,8.660811,127.613300
97.442706,-151.823914,7.010640,127.824474
97.452707,-153.290556,4.311273,127.541033
97.462708,-155.661764,3.406227,128.110553
97.472710,-158.830356,4.160531,129.208569
97.482712,-161.593957,5.402012,130.018760
97.492714,-164.334198,6.857900,130.418771
97.502714,-166.873530,6.931414,129.772164
97.512715,-168.090041,5.400678,128.692854
97.522716,-169.395517,2.685288,127.553916
97.532716,-169.471244,1.104138,126.453240
97.542716,-170.004778,2.318999,126.309477
97.552718,-171.715823,5.291630,125.865734
97.562720,-172.937442,9.195138,126.396295
97.572721,-174.321046,12.595897,126.277060
97.582721,-176.132370,14.085657,125.250509
97.592721,-177.668264,14.767061,123.861475
97.602722,179.763332,15.322683,122.982562
97.612724,177.895858,15.259149,121.870962
97.622726,175.564961,14.404813,120.513958
97.632728,173.689392,13.828308,119.841694
97.642729,172.188283,12.755843,118.945869
97.652730,170.549866,11.579919,118.344830
97.662732,169.486532,10.060765,117.535086
97.672733,167.882344,8.350935,117.164912
97.682734,166.019925,7.368366,117.333629
97.692736,163.617765,7.437510,118.249821
97.702738,160.480618,6.819735,118.072318
97.712739,157.812365,6.817239,118.355334
97.722739,156.372332,6.067933,117.599339
97.732741,155.243845,5.122206,116.938869
97.742742,154.887603,3.829364,116.178026
97.752743,153.845265,2.542407,116.008445
97.762744,152.243815,1.778661,116.317554
97.772745,150.890143,1.021157,116.333494
97.782745,148.383254,0.840154,116.991493
97.792745,146.669752,0.701816,117.159167
97.802745,144.500181,1.721015,118.125116
97.812746,143.232153,3.267998,119.108550
97.822748,141.931452,4.266199,119.201846
97.832750,141.267582,4.510413,119.004203
97.842751,141.851995,3.943539,118.834971
97.852751,142.348166,3.198860,118.680392
97.862753,142.377062,3.089826,118.594286
97.872755,141.478879,3.513592,118.575618
97.882756,140.130524,3.370609,118.352727
97.892756,139.129021,2.584624,117.911692
97.902757,137.967132,1.732807,117.600026
97.912759,136.602950,1.249801,117.582710
97.922761,135.022455,1.033401,117.696730
97.932761,133.216605,0.482629,117.522730
97.942761,131.489580,0.697349,117.874587
97.952761,130.815647,0.536425,117.677700
97.962763,129.395507,-0.257426,117.254842
97.972765,129.184955,-1.500960,116.470182
97.982767,128.484890,-2.680007,116.210928
97.992767,127.830929,-3.778032,116.045146
98.002769,127.125255,-4.251611,116.146399
98.012769,125.825954,-4.797076,116.406886
98.022770,124.495686,-5.192505,116.630073
98.032771,123.995606,-5.613754,116.488006
98.042773,123.708757,-5.538999,116.535577
98.053585,122.728954,-4.848488,116.850525
98.063586,122.176210,-4.560624,116.897372
98.073588,121.887872,-4.066037,116.991267
98.083589,121.630296,-3.670154,117.010813
98.093589,121.438028,-3.233433,117.020716
98.103590,120.691496,-3.071423,116.904435
98.113591,121.007884,-3.448608,116.751607
98.123591,120.959695,-3.320986,116.700047
98.133591,120.770355,-2.932511,116.666887
98.143592,119.771809,-2.286003,116.622925
98.153592,118.278266,-1.608407,116.525240
98.163593,116.020791,-1.309174,116.139018
98.173595,115.023251,-1.665710,115.628044
98.183596,114.903804,-2.232691,115.182482
98.193596,115.792589,-2.224419,114.948413
98.203597,115.884265,-1.824349,114.875044
98.213597,115.784797,-0.955356,114.810592
98.223597,115.729803,-0.336239,114.761643
98.233598,115.970857,-0.360315,114.749669
98.243599,116.382595,-1.234881,114.721567
98.253601,116.061077,-1.671087,114.727628
98.263601,115.300718,-2.339761,114.766125
98.273603,114.840122,-2.852743,114.699505
98.283605,115.491853,-3.181202,114.341944
98.293605,116.242312,-3.436339,114.072112
98.303607,116.757872,-3.686930,113.930340
98.313607,116.759322,-3.927407,113.914610
98.323609,116.205458,-3.615519,113.948281
98.333610,115.610206,-3.043175,113.988933
98.343610,115.449057,-2.700739,113.982532
98.353610,115.104325,-1.830360,114.036470
98.363612,114.440062,-1.226159,113.926423
98.373612,114.447956,-1.482310,113.795001
98.383613,114.900656,-1.782450,113.700597
98.393613,115.786776,-2.442284,113.564351
98.403614,116.939743,-2.471199,113.262695
98.413614,117.515889,-1.840491,112.920839
98.423614,118.058547,-0.846587,112.618326
98.433616,118.379617,0.063257,112.421568
98.443618,118.424822,0.799152,112.252346
98.453619,117.844000,1.299647,111.932579
98.463621,117.473720,1.361266,111.744038
98.473623,117.402031,1.289856,111.622527
98.483625,117.286015,1.007434,111.482816
98.493626,117.066420,0.551974,111.324802
98.503626,117.081915,-0.242246,111.207983
98.513626,116.609947,-0.741744,111.256026
98.523628,115.854509,-1.018095,111.273256
98.533629,115.507446,-1.298712,111.119877
98.543631,115.027245,-1.156256,111.070096
98.553631,114.562531,-0.653193,111.057645
98.563632,114.547409,-0.709780,110.849533
98.573634,115.210482,-0.664096,110.647723
98.583635,115.661720,-0.165853,110.451787
98.593636,115.865873,0.775003,110.238566
98.603636,115.862793,1.130812,110.117943
98.613636,116.286307,0.859076,110.145476
98.623638,116.068820,0.400265,110.086909
98.633640,115.353066,-0.104338,110.042410
98.643641,114.756236,-0.465668,109.975701
98.653641,114.213248,-0.757224,109.876739
98.663641,113.938956,-0.802861,109.761598
98.673641,114.412328,-0.841584,109.504520
98.683642,115.972396,-1.157425,109.098443
98.693643,117.460992,-0.879116,108.584362
98.703645,117.806562,-0.040458,108.000772
98.713646,117.427110,0.717459,107.546049
98.723648,117.407253,0.807498,107.428586
98.733650,117.167518,0.271803,107.275450
98.743651,116.907189,-0.049134,107.114827
98.753651,116.042983,-0.327466,107.017795
98.763652,115.139491,-0.381733,106.974342
98.773653,114.951351,0.113966,107.040864
98.783654,115.739163,0.596082,107.071516
98.793656,116.864970,0.802316,107.078381
98.803657,117.621751,1.006415,106.964192
98.813657,117.978516,1.033902,106.868706
98.823658,118.012189,0.801344,106.799126
98.833659,117.438215,0.728158,106.713511
98.843659,117.029879,0.595243,106.616219
98.853661,116.756185,0.433498,106.488726
98.863662,116.281476,-0.067933,106.285816
98.873664,116.362180,-0.679499,105.986486
98.883666,116.203255,-0.739738,105.873434
98.893667,116.668180,-0.729350,105.673293
98.903667,117.740076,-0.555561,105.443086
98.913668,118.164140,-0.467969,105.262529
98.923670,117.983035,-0.458858,105.090261
98.933671,118.339657,-0.878731,104.962515
98.943671,118.762477,-1.134517,104.795755
98.953673,118.539628,-1.812454,104.737109
98.963673,117.915790,-2.260339,104.725283
98.973674,117.638977,-2.318812,104.632115
98.983676,117.478493,-2.420579,104.487313
98.993677,117.066119,-2.276911,104.406093
99.003679,117.058968,-2.048007,104.315559
99.013679,116.864607,-1.787082,104.212224
99.023681,116.883167,-1.686251,104.085117
99.033682,117.233790,-1.761826,103.970133
99.043683,117.649054,-2.277039,103.842915
99.053683,117.790378,-3.089142,103.761335
99.063684,117.692721,-3.363735,103.709469
99.073686,117.293521,-3.160145,103.724876
99.083686,116.500233,-2.483523,103.810228
99.093686,116.176411,-2.174665,103.785370
99.103687,116.262420,-1.792122,103.787589
99.113689,116.804295,-1.808565,103.750190
99.123690,117.270704,-1.663741,103.631242
99.133691,117.332291,-1.058946,103.437806
99.143691,117.678354,-0.956296,103.339025
99.153691,118.547806,-1.131092,103.281073
99.163693,119.555398,-1.420134,103.204228
99.173695,119.250701,-1.411654,103.087641
99.183696,118.539248,-1.411887,102.994110
99.193697,118.166672,-1.660260,102.858830
99.203697,118.516028,-1.986273,102.660793
99.213697,118.898656,-2.045489,102.512066
99.223699,119.241049,-2.115304,102.372589
99.233701,119.642387,-2.351557,102.238868
99.243702,119.137185,-2.171731,102.194140
99.253702,118.533704,-1.803883,102.168124
99.263704,117.323253,-1.065562,102.169194
99.273705,116.688109,-1.088230,101.894641
99.283707,116.944408,-1.105129,101.781146
99.293707,117.213937,-1.778546,101.543114
99.303708,117.384958,-2.423384,101.373512
99.313709,117.797515,-2.739565,101.193926
99.323710,118.986921,-3.219842,100.857179
99.333710,119.963950,-3.240247,100.533220
99.343711,120.075692,-2.911598,100.366833
99.353712,119.654850,-2.500726,100.281990
99.363713,118.873904,-2.103743,100.233191
99.373715,118.506334,-2.379877,100.067480
99.383715,118.411833,-2.282793,99.996244
99.393715,118.131361,-2.178707,99.926317
99.403717,117.642791,-2.024776,99.873999
99.413717,117.444300,-1.836338,99.846890
99.423719,118.854373,-2.034924,99.747926
99.433720,120.230952,-2.129924,99.584231
99.443721,121.012374,-1.875397,99.336703
99.453723,121.421066,-1.652573,99.175771
99.463724,121.159340,-1.818157,99.173530
99.473726,120.878600,-1.937855,99.186673
99.483727,119.706659,-2.102597,99.266455
99.493727,118.959204,-1.925243,99.361916
99.503729,118.240097,-1.543191,99.455395
99.513730,118.045912,-1.319968,99.432891
99.523732,118.320394,-0.884082,99.449014
99.533732,118.708033,-0.822975,99.381727
99.543732,119.047841,-1.251490,99.303276
99.553733,119.883724,-2.089945,99.195391
99.563734,120.121373,-2.771962,99.218688
