timestamp_us,ax,ay,az,gx,gy,gz,mx,my,mz,pressure_pa,temperature_c,baro_altitude_m,lat,lon,speed_kmh,altitude_m,gps_h,gps_m,gps_s,gps_cs,satellites,hdop,heading_deg
188215150,5.776787,-7.065308,5.611531,-0.083403,0.040769,-0.006262,-0.437000,1.065333,-0.061000,99125.523,9.640,184.752,37.4628710,126.9586428,0.07,140.500,16,11,47,68,12,0.95,63.12
188250842,5.721702,-7.053333,5.580396,-0.085668,0.040236,-0.007727,-0.438667,1.063667,-0.067333,99122.758,9.640,184.987,37.4628710,126.9586428,0.13,140.500,16,11,47,72,12,0.95,63.12
188255418,5.779182,-7.022198,5.587581,-0.083669,0.041835,-0.008260,-0.437000,1.066000,-0.068333,99122.758,9.640,184.987,37.4628710,126.9586428,0.13,140.500,16,11,47,72,12,0.95,63.12
188290856,5.800737,-7.031778,5.594766,-0.084602,0.039703,-0.007594,-0.439000,1.068667,-0.066667,99122.758,9.640,184.987,37.4628710,126.9586428,0.09,140.500,16,11,47,76,12,0.95,63.12
188295377,5.788763,-7.036568,5.604346,-0.082470,0.042368,-0.008260,-0.440000,1.067667,-0.061000,99122.758,9.640,184.987,37.4628710,126.9586428,0.09,140.500,16,11,47,76,12,0.95,63.12
188330601,5.771997,-7.108418,5.647456,-0.086067,0.041568,-0.010925,-0.437000,1.065333,-0.062667,99126.555,9.630,184.665,37.4628710,126.9586428,0.02,140.500,16,11,47,80,12,0.95,63.12
188335175,5.783972,-7.067703,5.575606,-0.085401,0.043034,-0.005862,-0.437000,1.065333,-0.062667,99126.555,9.630,184.665,37.4628710,126.9586428,0.02,140.500,16,11,47,80,12,0.95,63.12
188369053,5.769602,-7.062913,5.661827,-0.084335,0.041701,-0.008793,-0.440000,1.069333,-0.062000,99122.852,9.640,184.979,37.4628710,126.9586428,0.0,140.500,16,11,47,84,12,0.95,63.12
188373616,5.767207,-7.106023,5.649851,-0.085268,0.038770,-0.007994,-0.442333,1.070333,-0.059000,99122.852,9.640,184.979,37.4628710,126.9586428,0.0,140.500,16,11,47,84,12,0.95,63.12
188409214,5.788763,-7.019803,5.621111,-0.082737,0.039836,-0.006129,-0.437667,1.062333,-0.069000,99122.852,9.640,184.979,37.4628708,126.9586427,0.06,140.500,16,11,47,88,12,0.95,63.12
188413712,5.781578,-7.067703,5.664221,-0.082470,0.041968,-0.007461,-0.440000,1.066000,-0.063667,99122.852,9.640,184.979,37.4628708,126.9586427,0.06,140.600,16,11,47,88,12,0.95,63.12
188450780,5.757627,-7.022198,5.604346,-0.086600,0.042634,-0.010392,-0.439000,1.069333,-0.064333,99122.680,9.640,184.993,37.4628708,126.9586427,0.04,140.600,16,11,47,92,12,0.95,63.12
188455351,5.767207,-7.072493,5.669012,-0.084069,0.040769,-0.006662,-0.439000,1.069333,-0.064333,99122.680,9.640,184.993,37.4628708,126.9586427,0.04,140.600,16,11,47,92,12,0.95,63.12
188497486,5.738467,-7.048543,5.613926,-0.081804,0.042900,-0.007994,-0.436000,1.066000,-0.064333,99123.016,9.640,184.965,37.4628708,126.9586427,0.04,140.600,16,11,47,96,12,0.95,63.12
188502015,5.712122,-7.065308,5.640271,-0.085135,0.041035,-0.007861,-0.435333,1.067667,-0.064333,99123.016,9.640,184.965,37.4628708,126.9586427,0.04,140.600,16,11,47,96,12,0.95,63.12
188530672,5.774392,-7.053333,5.587581,-0.083403,0.041835,-0.009459,-0.437000,1.071000,-0.066667,99123.016,9.640,184.965,37.4628708,126.9586427,0.13,140.600,16,11,48,0,12,0.95,63.12
188535277,5.791157,-7.067703,5.688172,-0.082337,0.040369,-0.006662,-0.437667,1.060667,-0.061000,99123.016,9.640,184.965,37.4628708,126.9586427,0.13,140.600,16,11,48,0,12,0.95,63.12
188571208,5.829478,-7.084468,5.657036,-0.083270,0.042634,-0.009060,-0.435333,1.067000,-0.062667,99123.352,9.640,184.936,37.4628708,126.9586427,0.15,140.600,16,11,48,4,12,0.95,63.12
188575775,5.824688,-7.022198,5.594766,-0.086467,0.041035,-0.006795,-0.435333,1.067000,-0.062667,99123.352,9.640,184.936,37.4628708,126.9586427,0.15,140.600,16,11,48,4,12,0.95,63.12
188615176,5.745652,-7.026988,5.542076,-0.083936,0.043567,-0.010259,-0.440000,1.067667,-0.062667,99123.352,9.640,184.936,37.4628708,126.9586427,0.11,140.600,16,11,48,8,12,0.95,63.12
188619784,5.738467,-7.060518,5.582791,-0.085268,0.040902,-0.004796,-0.434333,1.065333,-0.063667,99123.352,9.640,184.936,37.4628708,126.9586427,0.11,140.600,16,11,48,8,12,0.95,63.12
188650905,5.810318,-7.129973,5.637876,-0.085268,0.041302,-0.008260,-0.439000,1.068667,-0.062667,99124.281,9.640,184.857,37.4628707,126.9586427,0.07,140.600,16,11,48,12,12,0.95,63.12
188655514,5.752837,-7.043753,5.587581,-0.086867,0.041701,-0.006928,-0.437000,1.065333,-0.063667,99124.281,9.640,184.857,37.4628707,126.9586427,0.07,140.600,16,11,48,12,12,0.95,63.12
188690844,5.769602,-7.074888,5.640271,-0.084335,0.041168,-0.007061,-0.440000,1.066000,-0.062000,99124.109,9.640,184.872,37.4628707,126.9586427,0.02,140.600,16,11,48,16,12,0.95,63.12
188695444,5.783972,-7.048543,5.685777,-0.085268,0.041302,-0.009859,-0.440667,1.071000,-0.062000,99124.109,9.640,184.872,37.4628707,126.9586427,0.02,140.600,16,11,48,16,12,0.95,63.12
188731134,5.783972,-7.096443,5.618716,-0.084602,0.041168,-0.007727,-0.437667,1.067000,-0.063667,99124.109,9.640,184.872,37.4628707,126.9586427,0.02,140.600,16,11,48,20,12,0.95,63.12
188735770,5.776787,-7.010222,5.654641,-0.083802,0.040636,-0.007727,-0.437667,1.066000,-0.061000,99124.109,9.640,184.872,37.4628707,126.9586427,0.02,140.600,16,11,48,20,12,0.95,63.12
188770850,5.700147,-6.995852,5.609136,-0.086067,0.039170,-0.008926,-0.437000,1.069333,-0.062000,99125.703,9.640,184.737,37.4628707,126.9586425,0.11,140.600,16,11,48,24,12,0.95,63.12
188775460,5.779182,-7.055728,5.611531,-0.084202,0.040636,-0.006662,-0.438667,1.068667,-0.063667,99125.703,9.640,184.737,37.4628707,126.9586425,0.11,140.600,16,11,48,24,12,0.95,63.12
188810756,5.757627,-7.070098,5.570816,-0.084602,0.043167,-0.007328,-0.438667,1.067000,-0.059000,99125.703,9.640,184.737,37.4628707,126.9586425,0.17,140.600,16,11,48,28,12,0.95,63.12
188815390,5.791157,-7.048543,5.771997,-0.082470,0.039436,-0.007861,-0.440000,1.067000,-0.062000,99125.703,9.640,184.737,37.4628707,126.9586425,0.17,140.600,16,11,48,28,12,0.95,63.12
188849745,5.771997,-7.079678,5.580396,-0.084202,0.040236,-0.010126,-0.434333,1.068667,-0.061000,99126.531,9.640,184.667,37.4628707,126.9586425,0.26,140.600,16,11,48,32,12,0.95,63.12
188854367,5.791157,-7.077283,5.618716,-0.084335,0.040103,-0.011858,-0.438667,1.067000,-0.062667,99126.531,9.640,184.667,37.4628707,126.9586425,0.26,140.600,16,11,48,32,12,0.95,63.12
188893745,5.788763,-7.084468,5.647456,-0.083936,0.044766,-0.010392,-0.442333,1.066000,-0.065667,99124.016,9.640,184.880,37.4628707,126.9586425,0.24,140.700,16,11,48,36,12,0.95,63.12
188931133,5.800737,-7.110813,5.633086,-0.084069,0.039836,-0.007994,-0.434333,1.064333,-0.063667,99124.016,9.640,184.880,37.4628705,126.9586425,0.2,140.700,16,11,48,40,12,0.95,63.12
188935699,5.810318,-7.070098,5.592371,-0.084602,0.041968,-0.009060,-0.436000,1.067667,-0.064333,99124.016,9.640,184.880,37.4628705,126.9586425,0.2,140.700,16,11,48,40,12,0.95,63.12
188971897,5.791157,-7.046148,5.645061,-0.082737,0.041035,-0.009060,-0.434333,1.070333,-0.060000,99124.359,9.640,184.851,37.4628705,126.9586425,0.06,140.700,16,11,48,44,12,0.95,63.12
188976452,5.774392,-7.026988,5.640271,-0.084868,0.043300,-0.009193,-0.438667,1.068667,-0.064333,99124.359,9.640,184.851,37.4628705,126.9586425,0.06,140.700,16,11,48,44,12,0.95,63.12
189011991,5.733677,-7.043753,5.621111,-0.084335,0.042368,-0.010925,-0.439000,1.065333,-0.063667,99123.109,9.640,184.957,37.4628703,126.9586423,0.09,140.700,16,11,48,48,12,0.95,63.12
189016565,5.786367,-7.055728,5.671406,-0.084602,0.042634,-0.009726,-0.440000,1.067667,-0.061000,99123.109,9.640,184.957,37.4628703,126.9586423,0.09,140.700,16,11,48,48,12,0.95,63.12
189051942,5.860613,-6.986272,5.568420,-0.082337,0.042767,-0.007861,-0.435333,1.067667,-0.063667,99123.109,9.640,184.957,37.4628703,126.9586423,0.04,140.700,16,11,48,52,12,0.95,63.12
189056533,5.760022,-7.022198,5.630691,-0.083136,0.040103,-0.010259,-0.432667,1.069333,-0.063667,99123.109,9.640,184.957,37.4628703,126.9586423,0.04,140.700,16,11,48,52,12,0.95,63.12
189091173,5.764812,-7.101233,5.606741,-0.086334,0.041568,-0.006928,-0.438667,1.066000,-0.062667,99123.016,9.640,184.965,37.4628703,126.9586425,0.06,140.700,16,11,48,56,12,0.95,63.12
189095765,5.736072,-7.053333,5.628296,-0.082603,0.039303,-0.010925,-0.436000,1.067667,-0.062667,99123.016,9.640,184.965,37.4628703,126.9586425,0.06,140.700,16,11,48,56,12,0.95,63.12
189131001,5.793552,-7.062913,5.606741,-0.083403,0.040502,-0.007328,-0.437000,1.069333,-0.063667,99123.016,9.640,184.965,37.4628705,126.9586425,0.11,140.700,16,11,48,60,12,0.95,63.12
189135580,5.779182,-7.065308,5.570816,-0.084602,0.041035,-0.010525,-0.437667,1.070333,-0.066667,99123.016,9.640,184.965,37.4628705,126.9586425,0.11,140.700,16,11,48,60,12,0.95,63.12
189171881,5.776787,-7.106023,5.707332,-0.085534,0.042234,-0.007727,-0.437000,1.072667,-0.066667,99121.922,9.640,185.057,37.4628703,126.9586425,0.26,140.700,16,11,48,64,12,0.95,63.12
189176430,5.855823,-7.074888,5.587581,-0.084469,0.041701,-0.010126,-0.437000,1.067667,-0.068333,99121.922,9.640,185.057,37.4628703,126.9586425,0.26,140.700,16,11,48,64,12,0.95,63.12
189211980,5.779182,-7.055728,5.647456,-0.082337,0.039037,-0.008394,-0.440000,1.069333,-0.069000,99124.344,9.640,184.852,37.4628703,126.9586425,0.31,140.700,16,11,48,68,12,0.95,63.12
189216541,5.736072,-7.041358,5.613926,-0.085801,0.043966,-0.008527,-0.440000,1.069333,-0.069000,99124.344,9.640,184.852,37.4628703,126.9586425,0.31,140.700,16,11,48,68,12,0.95,63.12
189251000,5.750442,-7.015013,5.678592,-0.083802,0.041701,-0.008926,-0.438667,1.069333,-0.063667,99124.344,9.640,184.852,37.4628703,126.9586423,0.24,140.700,16,11,48,72,12,0.95,63.12
189255517,5.786367,-7.048543,5.580396,-0.083003,0.041835,-0.008394,-0.440000,1.068667,-0.060000,99124.344,9.640,184.852,37.4628703,126.9586423,0.24,140.700,16,11,48,72,12,0.95,63.12
189291119,5.819898,-7.084468,5.561235,-0.084202,0.040636,-0.009593,-0.437667,1.067667,-0.066667,99123.430,9.640,184.930,37.4628703,126.9586423,0.15,140.700,16,11,48,76,12,0.95,63.12
189295675,5.764812,-7.031778,5.695357,-0.084335,0.040636,-0.008394,-0.436000,1.066000,-0.066667,99123.430,9.640,184.930,37.4628703,126.9586423,0.15,140.700,16,11,48,76,12,0.95,63.12
189329079,5.745652,-7.041358,5.616321,-0.085002,0.039703,-0.009060,-0.437000,1.068667,-0.062000,99123.430,9.640,184.930,37.4628703,126.9586423,0.06,140.700,16,11,48,80,12,0.95,63.12
189333637,5.714517,-7.072493,5.678592,-0.084868,0.043300,-0.010259,-0.437667,1.071000,-0.063667,99122.438,9.640,185.014,37.4628703,126.9586423,0.06,140.700,16,11,48,80,12,0.95,63.12
189369187,5.769602,-7.062913,5.635481,-0.083802,0.039969,-0.007461,-0.438667,1.067000,-0.062000,99122.438,9.640,185.014,37.4628703,126.9586422,0.11,140.700,16,11,48,84,12,0.95,63.12
189373758,5.726492,-7.089258,5.628296,-0.084469,0.043700,-0.008260,-0.440667,1.069333,-0.061000,99122.438,9.640,185.014,37.4628703,126.9586422,0.11,140.700,16,11,48,84,12,0.95,63.12
189410648,5.764812,-7.089258,5.621111,-0.083536,0.044499,-0.009326,-0.439000,1.068667,-0.062667,99123.766,9.640,184.901,37.4628702,126.9586422,0.19,140.700,16,11,48,88,12,0.95,63.12
189415197,5.803133,-7.074888,5.604346,-0.084868,0.042900,-0.010525,-0.438667,1.064333,-0.063667,99123.766,9.640,184.901,37.4628702,126.9586422,0.19,140.700,16,11,48,88,12,0.95,63.12
189450853,5.726492,-7.060518,5.599556,-0.082737,0.038637,-0.009593,-0.434333,1.068667,-0.061000,99123.766,9.640,184.901,37.4628702,126.9586420,0.06,140.700,16,11,48,92,12,0.95,63.12
189455401,5.800737,-7.041358,5.558841,-0.085268,0.042101,-0.006662,-0.437000,1.067000,-0.060000,99123.766,9.640,184.901,37.4628702,126.9586420,0.06,140.800,16,11,48,92,12,0.95,63.12
189497556,5.774392,-7.094048,5.566026,-0.083136,0.039303,-0.008527,-0.440000,1.064333,-0.062667,99123.703,9.630,184.906,37.4628700,126.9586420,0.15,140.800,16,11,48,96,12,0.95,63.12
189502143,5.762417,-7.003037,5.637876,-0.080738,0.042101,-0.008127,-0.437667,1.063667,-0.060000,99123.703,9.630,184.906,37.4628700,126.9586420,0.15,140.800,16,11,48,96,12,0.95,63.12
189531893,5.726492,-7.079678,5.628296,-0.083403,0.043034,-0.007994,-0.435333,1.069333,-0.065667,99121.352,9.630,185.106,37.4628700,126.9586420,0.2,140.800,16,11,49,0,12,0.95,63.12
189536475,5.791157,-7.060518,5.621111,-0.084202,0.043034,-0.008260,-0.435333,1.069333,-0.065667,99121.352,9.630,185.106,37.4628700,126.9586420,0.2,140.800,16,11,49,0,12,0.95,63.12
189572242,5.776787,-7.000642,5.657036,-0.085002,0.039969,-0.007061,-0.439000,1.067667,-0.062667,99121.352,9.630,185.106,37.4628700,126.9586420,0.2,140.800,16,11,49,4,12,0.95,63.12
189576820,5.788763,-7.062913,5.503755,-0.084069,0.040103,-0.007328,-0.439000,1.067667,-0.062667,99121.352,9.630,185.106,37.4628700,126.9586420,0.2,140.800,16,11,49,4,12,0.95,63.12
189615749,5.807923,-7.050938,5.597161,-0.083536,0.040369,-0.008793,-0.437667,1.067000,-0.062000,99120.836,9.640,185.149,37.4628700,126.9586420,0.13,140.800,16,11,49,8,12,0.95,63.12
189620329,5.721702,-7.024592,5.628296,-0.084335,0.043700,-0.006528,-0.439000,1.066000,-0.061000,99120.836,9.640,185.149,37.4628700,126.9586420,0.13,140.800,16,11,49,8,12,0.95,63.12
189652095,5.750442,-7.029383,5.676197,-0.082737,0.040636,-0.007727,-0.439000,1.067000,-0.061000,99120.836,9.640,185.149,37.4628700,126.9586418,0.06,140.800,16,11,49,12,12,0.95,63.12
189656619,5.829478,-7.036568,5.621111,-0.085268,0.039969,-0.009593,-0.440000,1.067667,-0.070333,99121.344,9.640,185.106,37.4628700,126.9586418,0.06,140.800,16,11,49,12,12,0.95,63.12
189692038,5.776787,-7.053333,5.604346,-0.086334,0.041035,-0.008394,-0.440000,1.067667,-0.064333,99121.344,9.640,185.106,37.4628700,126.9586418,0.15,140.800,16,11,49,16,12,0.95,63.12
189696629,5.791157,-7.077283,5.661827,-0.084469,0.043034,-0.008660,-0.440000,1.066000,-0.063667,99121.344,9.640,185.106,37.4628700,126.9586418,0.15,140.800,16,11,49,16,12,0.95,63.12
189732014,5.788763,-7.053333,5.637876,-0.085934,0.042634,-0.008394,-0.437000,1.065333,-0.064333,99117.656,9.630,185.419,37.4628698,126.9586415,0.3,140.800,16,11,49,20,12,0.95,63.12
189736606,5.781578,-7.041358,5.645061,-0.085268,0.040103,-0.006262,-0.434333,1.068667,-0.065667,99117.656,9.630,185.419,37.4628698,126.9586415,0.3,140.900,16,11,49,20,12,0.95,63.12
189772871,5.810318,-7.065308,5.625901,-0.082204,0.043567,-0.007994,-0.439000,1.067000,-0.061000,99117.656,9.630,185.419,37.4628698,126.9586415,0.19,140.900,16,11,49,24,12,0.95,63.12
189777463,5.764812,-7.120393,5.666616,-0.084069,0.040502,-0.007061,-0.443333,1.067000,-0.060000,99117.656,9.630,185.419,37.4628698,126.9586415,0.19,140.900,16,11,49,24,12,0.95,63.12
189810944,5.788763,-7.046148,5.422325,-0.083536,0.040103,-0.010658,-0.436000,1.069333,-0.065667,99120.516,9.630,185.177,37.4628698,126.9586415,0.13,140.900,16,11,49,28,12,0.95,63.12
189815537,5.819898,-7.074888,5.683382,-0.084069,0.038237,-0.010392,-0.439000,1.067667,-0.061000,99120.516,9.630,185.177,37.4628698,126.9586415,0.13,140.900,16,11,49,28,12,0.95,63.12
189849774,5.755232,-7.058123,5.606741,-0.085135,0.041835,-0.007861,-0.441667,1.067667,-0.063667,99121.430,9.640,185.099,37.4628698,126.9586415,0.15,140.900,16,11,49,32,12,0.95,63.12
189854364,5.728887,-7.029383,5.740862,-0.082603,0.042234,-0.007594,-0.438667,1.067000,-0.062667,99121.430,9.640,185.099,37.4628698,126.9586415,0.15,140.900,16,11,49,32,12,0.95,63.12
189895863,5.728887,-7.043753,5.542076,-0.083536,0.043433,-0.011858,-0.437667,1.068667,-0.064333,99121.430,9.640,185.099,37.4628698,126.9586415,0.06,140.900,16,11,49,36,12,0.95,63.12
189900467,5.805528,-6.988667,5.592371,-0.084335,0.040902,-0.008793,-0.438667,1.067667,-0.062667,99121.430,9.640,185.099,37.4628698,126.9586415,0.06,140.900,16,11,49,36,12,0.95,63.12
189932254,5.786367,-7.098838,5.613926,-0.083802,0.041968,-0.006129,-0.440667,1.070333,-0.063667,99119.414,9.640,185.270,37.4628698,126.9586415,0.11,140.900,16,11,49,40,12,0.95,63.12
189936853,5.771997,-7.038963,5.671406,-0.087133,0.041568,-0.007461,-0.437000,1.068667,-0.066667,99119.414,9.640,185.270,37.4628698,126.9586415,0.11,140.900,16,11,49,40,12,0.95,63.12
189971878,5.829478,-7.062913,5.676197,-0.084202,0.041435,-0.007861,-0.437667,1.067667,-0.062667,99119.414,9.640,185.270,37.4628698,126.9586415,0.13,140.900,16,11,49,44,12,0.95,63.12
189976490,5.779182,-7.036568,5.649851,-0.082204,0.042234,-0.011058,-0.437667,1.064333,-0.061000,99116.562,9.640,185.512,37.4628698,126.9586415,0.13,140.900,16,11,49,44,12,0.95,63.12
190011152,5.688172,-7.058123,5.623506,-0.083003,0.039570,-0.009726,-0.436000,1.066000,-0.062667,99116.562,9.640,185.512,37.4628697,126.9586415,0.17,140.900,16,11,49,48,12,0.95,63.12
190015753,5.752837,-7.029383,5.556446,-0.082870,0.039570,-0.007861,-0.436000,1.066000,-0.066667,99116.562,9.640,185.512,37.4628697,126.9586415,0.17,140.900,16,11,49,48,12,0.95,63.12
190052019,5.781578,-7.055728,5.556446,-0.086067,0.040502,-0.010126,-0.437000,1.066000,-0.064333,99118.906,9.640,185.313,37.4628697,126.9586415,0.17,140.900,16,11,49,52,12,0.95,63.12
190056547,5.757627,-7.108418,5.546865,-0.084069,0.042234,-0.009992,-0.440667,1.067000,-0.065667,99118.906,9.640,185.313,37.4628697,126.9586415,0.17,140.900,16,11,49,52,12,0.95,63.12
190091989,5.776787,-7.012618,5.566026,-0.082870,0.038904,-0.008394,-0.437667,1.067000,-0.060000,99118.906,9.640,185.313,37.4628697,126.9586415,0.0,140.900,16,11,49,56,12,0.95,63.12
190096571,5.815108,-7.096443,5.616321,-0.084202,0.041835,-0.009060,-0.437667,1.067000,-0.060000,99118.906,9.640,185.313,37.4628697,126.9586415,0.0,140.900,16,11,49,56,12,0.95,63.12
190131143,5.743257,-7.067703,5.678592,-0.083536,0.041435,-0.010925,-0.435333,1.066000,-0.059000,99120.086,9.640,185.213,37.4628697,126.9586415,0.11,140.900,16,11,49,60,12,0.95,63.12
190135734,5.798343,-7.034173,5.582791,-0.082070,0.042501,-0.008394,-0.435333,1.066000,-0.059000,99120.086,9.640,185.213,37.4628697,126.9586415,0.11,140.900,16,11,49,60,12,0.95,63.12
190172038,5.779182,-7.060518,5.601951,-0.085934,0.041435,-0.010126,-0.441667,1.068667,-0.064333,99119.422,9.630,185.269,37.4628697,126.9586415,0.15,140.900,16,11,49,64,12,0.95,63.12
190176604,5.767207,-7.043753,5.554050,-0.083136,0.039836,-0.008793,-0.439000,1.065333,-0.065667,99119.422,9.630,185.269,37.4628697,126.9586415,0.15,140.900,16,11,49,64,12,0.95,63.12
190211954,5.815108,-7.058123,5.522915,-0.083536,0.041701,-0.007061,-0.437667,1.066000,-0.059000,99119.422,9.630,185.269,37.4628697,126.9586415,0.0,140.900,16,11,49,68,12,0.95,63.12
190216548,5.824688,-7.036568,5.621111,-0.086201,0.043433,-0.009193,-0.440000,1.065333,-0.058333,99119.422,9.630,185.269,37.4628697,126.9586415,0.0,140.900,16,11,49,68,12,0.95,63.12
190251281,5.781578,-7.038963,5.568420,-0.085135,0.038504,-0.007061,-0.440000,1.067667,-0.062000,99120.680,9.630,185.163,37.4628695,126.9586413,0.02,140.900,16,11,49,72,12,0.95,63.12
190255838,5.783972,-7.019803,5.640271,-0.084202,0.042501,-0.008394,-0.440000,1.067667,-0.062000,99120.680,9.630,185.163,37.4628695,126.9586413,0.02,140.900,16,11,49,72,12,0.95,63.12
190291243,5.831873,-7.029383,5.551655,-0.086334,0.041168,-0.008793,-0.439000,1.067000,-0.061000,99120.680,9.630,185.163,37.4628695,126.9586413,0.06,140.900,16,11,49,76,12,0.95,63.12
190295733,5.805528,-7.055728,5.527705,-0.084735,0.039836,-0.009459,-0.441667,1.066000,-0.068333,99120.680,9.630,185.163,37.4628695,126.9586413,0.06,140.900,16,11,49,76,12,0.95,63.12
190330156,5.774392,-7.086863,5.604346,-0.085401,0.042767,-0.009726,-0.440000,1.064333,-0.065667,99116.406,9.630,185.525,37.4628695,126.9586413,0.0,140.900,16,11,49,80,12,0.95,63.12
190334707,5.757627,-6.964717,5.551655,-0.084469,0.039836,-0.008793,-0.437667,1.069333,-0.064333,99116.406,9.630,185.525,37.4628695,126.9586413,0.0,140.900,16,11,49,80,12,0.95,63.12
190370214,5.757627,-7.091653,5.637876,-0.085534,0.039836,-0.008394,-0.437667,1.069333,-0.063667,99120.438,9.630,185.183,37.4628695,126.9586412,0.06,140.900,16,11,49,84,12,0.95,63.12
190374770,5.733677,-7.108418,5.618716,-0.084602,0.040236,-0.009060,-0.440667,1.068667,-0.066667,99120.438,9.630,185.183,37.4628695,126.9586412,0.06,140.900,16,11,49,84,12,0.95,63.12
190412124,5.750442,-7.050938,5.625901,-0.085002,0.040902,-0.009193,-0.438667,1.067000,-0.070333,99120.438,9.630,185.183,37.4628695,126.9586410,0.07,140.900,16,11,49,88,12,0.95,63.12
190416627,5.783972,-7.065308,5.649851,-0.083403,0.041302,-0.007727,-0.436000,1.066000,-0.068333,99120.438,9.630,185.183,37.4628695,126.9586410,0.07,141.000,16,11,49,88,12,0.95,63.12
190451110,5.798343,-7.074888,5.616321,-0.081937,0.041835,-0.008660,-0.440667,1.068667,-0.066667,99119.594,9.630,185.255,37.4628693,126.9586410,0.13,141.000,16,11,49,92,12,0.95,63.12
190455639,5.791157,-7.034173,5.566026,-0.086734,0.039303,-0.008260,-0.437667,1.070333,-0.064333,99119.594,9.630,185.255,37.4628693,126.9586410,0.13,141.000,16,11,49,92,12,0.95,63.12
190498291,5.760022,-6.993457,5.647456,-0.083802,0.041835,-0.010658,-0.437000,1.067000,-0.064333,99121.188,9.630,185.120,37.4628693,126.9586410,0.04,141.000,16,11,49,96,12,0.95,63.12
190502879,5.810318,-7.017407,5.604346,-0.082737,0.039570,-0.010925,-0.439000,1.067667,-0.063667,99121.188,9.630,185.120,37.4628693,126.9586410,0.04,141.000,16,11,49,96,12,0.95,63.12
190532190,5.764812,-7.031778,5.594766,-0.084069,0.040636,-0.005196,-0.439000,1.065333,-0.067333,99121.188,9.630,185.120,37.4628693,126.9586408,0.04,141.000,16,11,50,0,12,0.95,63.12
190536742,5.822293,-7.036568,5.659431,-0.083136,0.041568,-0.007861,-0.438667,1.071000,-0.063667,99121.188,9.630,185.120,37.4628693,126.9586408,0.04,141.000,16,11,50,0,12,0.95,63.12
190571954,5.786367,-7.050938,5.561235,-0.080738,0.042101,-0.007994,-0.435333,1.064333,-0.071000,99119.414,9.640,185.270,37.4628693,126.9586408,0.09,141.000,16,11,50,4,12,0.95,63.12
190576541,5.733677,-7.012618,5.611531,-0.085002,0.040902,-0.009726,-0.440000,1.067667,-0.067333,99119.414,9.640,185.270,37.4628693,126.9586408,0.09,141.000,16,11,50,4,12,0.95,63.12
190615283,5.767207,-7.067703,5.616321,-0.083536,0.041168,-0.010126,-0.437667,1.065333,-0.062667,99119.414,9.640,185.270,37.4628692,126.9586407,0.0,141.000,16,11,50,8,12,0.95,63.12
190619818,5.724097,-7.007827,5.671406,-0.082603,0.043034,-0.006662,-0.438667,1.067000,-0.063667,99119.414,9.640,185.270,37.4628692,126.9586407,0.0,141.000,16,11,50,8,12,0.95,63.12
190651248,5.771997,-7.019803,5.601951,-0.083003,0.038371,-0.010126,-0.440000,1.066000,-0.064333,99119.844,9.630,185.234,37.4628692,126.9586405,0.19,141.000,16,11,50,12,12,0.95,63.12
190655733,5.764812,-7.070098,5.601951,-0.081271,0.041568,-0.009726,-0.438667,1.067000,-0.062667,99119.844,9.630,185.234,37.4628692,126.9586405,0.19,141.000,16,11,50,12,12,0.95,63.12
190691322,5.769602,-7.082073,5.664221,-0.084469,0.043034,-0.010392,-0.437000,1.072667,-0.067333,99119.258,9.630,185.283,37.4628692,126.9586405,0.09,141.000,16,11,50,16,12,0.95,63.12
190695866,5.678592,-7.062913,5.659431,-0.085668,0.041701,-0.008394,-0.436000,1.070333,-0.068333,99119.258,9.630,185.283,37.4628692,126.9586405,0.09,141.000,16,11,50,16,12,0.95,63.12
190731147,5.731282,-7.053333,5.558841,-0.083403,0.041302,-0.009593,-0.431000,1.065333,-0.064333,99119.258,9.630,185.283,37.4628692,126.9586403,0.11,141.000,16,11,50,20,12,0.95,63.12
190735656,5.774392,-7.096443,5.556446,-0.082470,0.041568,-0.005329,-0.437667,1.064333,-0.066667,99119.258,9.630,185.283,37.4628692,126.9586403,0.11,141.000,16,11,50,20,12,0.95,63.12
190771341,5.798343,-7.022198,5.640271,-0.083403,0.042234,-0.007727,-0.438667,1.070333,-0.061000,99123.031,9.630,184.963,37.4628692,126.9586403,0.13,141.000,16,11,50,24,12,0.95,63.12
190775917,5.745652,-7.031778,5.592371,-0.084602,0.041168,-0.008660,-0.438667,1.070333,-0.061000,99123.031,9.630,184.963,37.4628692,126.9586403,0.13,141.100,16,11,50,24,12,0.95,63.12
190810208,5.779182,-7.010222,5.556446,-0.084469,0.041701,-0.009326,-0.438667,1.065333,-0.064333,99123.031,9.630,184.963,37.4628690,126.9586405,0.11,141.100,16,11,50,28,12,0.95,63.12
190814671,5.731282,-7.070098,5.654641,-0.083669,0.040236,-0.007194,-0.438667,1.065333,-0.064333,99121.438,9.630,185.098,37.4628690,126.9586405,0.11,141.100,16,11,50,28,12,0.95,63.12
190850209,5.767207,-7.050938,5.637876,-0.083403,0.043034,-0.006662,-0.438667,1.070333,-0.063667,99121.438,9.630,185.098,37.4628690,126.9586405,0.09,141.100,16,11,50,32,12,0.95,63.12
190854759,5.760022,-7.043753,5.748047,-0.083403,0.041435,-0.008926,-0.440000,1.067000,-0.063667,99121.438,9.630,185.098,37.4628690,126.9586405,0.09,141.100,16,11,50,32,12,0.95,63.12
